iter	Passed	Remaining
4543	6220	34846
4544	6221	34845
4545	6222	34843
4546	6224	34843
4547	6228	34854
4548	6230	34860
4549	6232	34863
4550	6234	34860
4551	6234	34856
4552	6235	34851
4553	6236	34847
4554	6239	34854
4555	6240	34852
4556	6241	34848
4557	6242	34844
4558	6243	34839
4559	6244	34835
4560	6245	34833
4561	6246	34830
4562	6247	34826
4563	6248	34824
4564	6249	34820
4565	6250	34816
4566	6251	34812
4567	6252	34812
4568	6254	34810
4569	6255	34808
4570	6257	34808
4571	6259	34811
4572	6260	34808
4573	6262	34809
4574	6263	34807
4575	6265	34810
4576	6266	34808
4577	6268	34808
4578	6274	34834
4579	6275	34833
4580	6277	34832
4581	6278	34829
4582	6280	34829
4583	6282	34832
4584	6283	34831
4585	6284	34827
4586	6286	34827
4587	6287	34823
4588	6288	34819
4589	6288	34814
4590	6289	34812
4591	6291	34810
4592	6292	34809
4593	6293	34806
4594	6294	34803
4595	6296	34801
4596	6297	34797
4597	6297	34793
4598	6299	34794
4599	6300	34791
4600	6301	34786
4601	6302	34783
4602	6303	34779
4603	6304	34776
4604	6305	34772
4605	6306	34769
4606	6307	34766
4607	6308	34764
4608	6309	34760
4609	6310	34756
4610	6311	34754
4611	6315	34762
4612	6318	34770
4613	6320	34772
4614	6321	34769
4615	6322	34765
4616	6322	34761
4617	6324	34759
4618	6326	34761
4619	6328	34763
4620	6329	34762
4621	6330	34760
4622	6331	34756
4623	6333	34754
4624	6334	34751
4625	6334	34747
4626	6335	34743
4627	6336	34739
4628	6337	34735
4629	6338	34731
4630	6340	34731
4631	6341	34728
4632	6342	34726
4633	6343	34723
4634	6344	34718
4635	6345	34714
4636	6346	34711
4637	6347	34708
4638	6348	34704
4639	6348	34700
4640	6349	34696
4641	6350	34692
4642	6351	34689
4643	6353	34690
4644	6354	34687
4645	6355	34685
4646	6362	34709
4647	6363	34709
4648	6364	34707
4649	6365	34703
4650	6367	34701
4651	6367	34697
4652	6369	34696
4653	6370	34695
4654	6371	34692
4655	6372	34690
4656	6374	34686
4657	6374	34683
4658	6375	34679
4659	6376	34674
4660	6377	34671
4661	6378	34668
4662	6380	34667
4663	6381	34667
4664	6383	34666
4665	6384	34664
4666	6385	34660
4667	6387	34660
4668	6387	34656
4669	6388	34652
4670	6389	34648
4671	6390	34644
4672	6391	34639
4673	6392	34635
4674	6393	34631
4675	6394	34629
4676	6396	34631
4677	6398	34632
4678	6405	34663
4679	6407	34667
4680	6408	34664
4681	6409	34661
4682	6410	34656
4683	6411	34652
4684	6412	34649
4685	6415	34655
4686	6416	34652
4687	6417	34648
4688	6418	34644
4689	6418	34639
4690	6419	34636
4691	6421	34634
4692	6422	34630
4693	6422	34626
4694	6423	34621
4695	6424	34617
4696	6425	34616
4697	6428	34622
4698	6429	34620
4699	6431	34618
4700	6432	34616
4701	6434	34621
4702	6436	34618
4703	6436	34614
4704	6437	34609
4705	6438	34605
4706	6439	34603
4707	6441	34605
4708	6443	34605
4709	6444	34603
4710	6450	34626
4711	6452	34626
4712	6453	34623
4713	6454	34619
4714	6454	34615
4715	6455	34611
4716	6457	34610
4717	6458	34606
4718	6459	34603
4719	6460	34601
4720	6461	34598
4721	6462	34594
4722	6463	34592
4723	6464	34589
4724	6468	34600
4725	6469	34598
4726	6470	34596
4727	6472	34595
4728	6473	34591
4729	6474	34588
4730	6475	34584
4731	6475	34579
4732	6476	34575
4733	6477	34571
4734	6478	34566
4735	6479	34562
4736	6481	34564
4737	6481	34560
4738	6482	34557
4739	6483	34553
4740	6484	34549
4741	6485	34545
4742	6486	34543
4743	6487	34539
4744	6492	34555
4745	6493	34553
4746	6495	34552
4747	6496	34549
4748	6496	34545
4749	6497	34540
4750	6498	34536
4751	6499	34535
4752	6501	34536
4753	6503	34535
4754	6504	34532
4755	6505	34529
4756	6506	34527
4757	6508	34526
4758	6509	34524
4759	6510	34522
4760	6511	34519
4761	6512	34516
4762	6513	34514
4763	6515	34515
4764	6517	34514
4765	6518	34512
4766	6519	34511
4767	6521	34509
4768	6522	34506
4769	6523	34504
4770	6524	34503
4771	6526	34501
4772	6527	34498
4773	6528	34496
4774	6530	34497
4775	6531	34494
4776	6532	34492
4777	6533	34490
4778	6535	34492
4779	6537	34490
4780	6538	34488
4781	6539	34486
4782	6540	34484
4783	6541	34482
4784	6544	34484
4785	6545	34483
4786	6546	34482
4787	6548	34482
4788	6549	34479
4789	6550	34476
4790	6551	34473
4791	6553	34472
4792	6554	34470
4793	6555	34466
4794	6556	34463
4795	6557	34459
4796	6558	34459
4797	6559	34456
4798	6560	34453
4799	6562	34451
4800	6563	34449
4801	6564	34446
4802	6565	34443
4803	6566	34439
4804	6567	34438
4805	6568	34435
4806	6569	34432
4807	6570	34429
4808	6572	34428
4809	6574	34431
4810	6575	34429
4811	6576	34425
4812	6577	34423
4813	6579	34420
4814	6580	34419
4815	6581	34416
4816	6582	34413
4817	6583	34410
4818	6584	34407
4819	6585	34403
4820	6587	34402
4821	6589	34409
4822	6594	34422
4823	6595	34421
4824	6597	34420
4825	6598	34420
4826	6599	34417
4827	6600	34414
4828	6601	34412
4829	6603	34410
4830	6604	34407
4831	6605	34405
4832	6607	34406
4833	6608	34403
4834	6609	34401
4835	6610	34399
4836	6611	34396
4837	6612	34393
4838	6614	34391
4839	6615	34388
4840	6617	34390
4841	6618	34387
4842	6619	34384
4843	6620	34382
4844	6621	34379
4845	6622	34376
4846	6623	34373
4847	6624	34371
4848	6626	34368
4849	6627	34365
4850	6628	34361
4851	6629	34359
4852	6630	34358
4853	6632	34357
4854	6633	34354
4855	6634	34353
4856	6635	34351
4857	6637	34349
4858	6638	34346
4859	6639	34343
4860	6640	34344
4861	6642	34345
4862	6644	34343
4863	6647	34355
4864	6649	34353
4865	6650	34350
4866	6651	34347
4867	6652	34344
4868	6653	34342
4869	6654	34339
4870	6655	34337
4871	6656	34333
4872	6658	34331
4873	6659	34328
4874	6660	34324
4875	6661	34321
4876	6662	34319
4877	6663	34315
4878	6664	34311
4879	6664	34308
4880	6665	34304
4881	6666	34300
4882	6667	34297
4883	6668	34293
4884	6669	34289
4885	6670	34285
4886	6671	34281
4887	6671	34276
4888	6672	34273
4889	6673	34269
4890	6674	34265
4891	6675	34262
4892	6676	34260
4893	6677	34256
4894	6678	34252
4895	6679	34248
4896	6680	34243
4897	6680	34239
4898	6681	34235
4899	6682	34231
4900	6683	34226
4901	6684	34222
4902	6685	34219
4903	6686	34215
4904	6686	34212
4905	6687	34207
4906	6688	34202
4907	6689	34198
4908	6690	34196
4909	6691	34192
4910	6692	34188
4911	6693	34185
4912	6694	34183
4913	6695	34179
4914	6696	34176
4915	6697	34172
4916	6698	34172
4917	6699	34170
4918	6701	34167
4919	6702	34165
4920	6704	34167
4921	6706	34167
4922	6707	34166
4923	6708	34162
4924	6709	34158
4925	6710	34155
4926	6711	34152
4927	6712	34148
4928	6713	34146
4929	6714	34142
4930	6714	34138
4931	6715	34134
4932	6716	34130
4933	6717	34126
4934	6718	34121
4935	6719	34118
4936	6720	34115
4937	6721	34112
4938	6722	34108
4939	6722	34104
4940	6723	34100
4941	6724	34096
4942	6725	34092
4943	6726	34088
4944	6727	34084
4945	6728	34080
4946	6729	34079
4947	6730	34077
4948	6731	34074
4949	6732	34072
4950	6734	34071
4951	6735	34068
4952	6736	34066
4953	6737	34063
4954	6738	34062
4955	6742	34070
4956	6743	34067
4957	6745	34068
4958	6746	34067
4959	6749	34073
4960	6750	34071
4961	6752	34070
4962	6754	34073
4963	6755	34072
4964	6756	34069
4965	6757	34067
4966	6759	34065
4967	6760	34062
4968	6761	34060
4969	6764	34066
4970	6765	34066
4971	6767	34064
4972	6768	34062
4973	6769	34058
4974	6770	34054
4975	6771	34051
4976	6772	34047
4977	6772	34043
4978	6773	34040
4979	6774	34035
4980	6775	34031
4981	6776	34030
4982	6778	34030
4983	6779	34027
4984	6780	34026
4985	6781	34023
4986	6782	34020
4987	6784	34018
4988	6785	34018
4989	6786	34016
4990	6788	34014
4991	6789	34012
4992	6790	34009
4993	6791	34007
4994	6793	34005
4995	6797	34017
4996	6799	34022
4997	6801	34021
4998	6802	34021
4999	6803	34019
5000	6804	34016
5001	6806	34014
5002	6807	34014
5003	6809	34014
5004	6810	34011
5005	6811	34009
5006	6812	34006
5007	6813	34004
5008	6816	34008
5009	6818	34009
5010	6819	34009
5011	6821	34008
5012	6822	34007
5013	6823	34005
5014	6825	34003
5015	6826	34001
5016	6827	33999
5017	6828	33996
5018	6829	33993
5019	6831	33996
5020	6833	33995
5021	6834	33994
5022	6836	33992
5023	6837	33989
5024	6838	33988
5025	6839	33985
5026	6841	33987
5027	6843	33987
5028	6844	33983
5029	6845	33980
5030	6845	33976
5031	6846	33972
5032	6847	33968
5033	6848	33965
5034	6849	33962
5035	6851	33963
5036	6852	33961
5037	6853	33957
5038	6854	33953
5039	6855	33949
5040	6855	33945
5041	6856	33941
5042	6857	33937
5043	6858	33933
5044	6859	33929
5045	6860	33925
5046	6861	33922
5047	6862	33919
5048	6863	33915
5049	6864	33913
5050	6865	33910
5051	6866	33907
5052	6868	33911
5053	6871	33914
5054	6872	33912
5055	6873	33910
5056	6874	33907
5057	6875	33905
5058	6876	33901
5059	6877	33898
5060	6878	33895
5061	6879	33893
5062	6880	33890
5063	6881	33887
5064	6882	33883
5065	6883	33880
5066	6885	33881
5067	6886	33879
5068	6888	33877
5069	6889	33878
5070	6890	33875
5071	6892	33874
5072	6893	33872
5073	6894	33870
5074	6897	33875
5075	6898	33872
5076	6899	33869
5077	6900	33866
5078	6901	33864
5079	6902	33861
5080	6904	33862
5081	6905	33860
5082	6906	33857
5083	6907	33853
5084	6909	33852
5085	6910	33849
5086	6911	33845
5087	6911	33841
5088	6912	33838
5089	6913	33834
5090	6914	33830
5091	6920	33854
5092	6924	33862
5093	6927	33869
5094	6932	33886
5095	6933	33884
5096	6935	33883
5097	6936	33884
5098	6941	33896
5099	6942	33896
5100	6944	33895
5101	6946	33899
5102	6947	33896
5103	6949	33896
5104	6950	33893
5105	6951	33891
5106	6952	33889
5107	6954	33888
5108	6955	33888
5109	6960	33905
5110	6962	33904
5111	6963	33902
5112	6965	33903
5113	6966	33901
5114	6967	33899
5115	6969	33898
5116	6970	33896
5117	6972	33896
5118	6975	33902
5119	6976	33900
5120	6977	33897
5121	6978	33895
5122	6979	33892
5123	6980	33890
5124	6983	33897
5125	6985	33895
5126	6986	33892
5127	6987	33889
5128	6988	33887
5129	6989	33885
5130	6991	33885
5131	6992	33883
5132	6994	33883
5133	6995	33881
5134	6997	33885
5135	7000	33888
5136	7001	33887
5137	7003	33887
5138	7004	33885
5139	7005	33883
5140	7006	33881
5141	7008	33879
5142	7009	33877
5143	7011	33879
5144	7014	33884
5145	7015	33882
5146	7016	33879
5147	7017	33877
5148	7018	33875
5149	7019	33872
5150	7020	33869
5151	7022	33867
5152	7023	33865
5153	7024	33862
5154	7026	33863
5155	7027	33862
5156	7028	33860
5157	7030	33858
5158	7031	33856
5159	7032	33853
5160	7033	33852
5161	7034	33850
5162	7037	33853
5163	7038	33851
5164	7040	33855
5165	7047	33880
5166	7049	33878
5167	7050	33877
5168	7052	33878
5169	7053	33876
5170	7054	33874
5171	7056	33874
5172	7057	33872
5173	7058	33869
5174	7059	33867
5175	7061	33868
5176	7063	33868
5177	7064	33867
5178	7066	33865
5179	7067	33863
5180	7068	33861
5181	7070	33860
5182	7071	33858
5183	7072	33856
5184	7073	33852
5185	7074	33849
5186	7075	33846
5187	7076	33843
5188	7077	33840
5189	7079	33841
5190	7080	33840
5191	7082	33839
5192	7083	33840
5193	7085	33839
5194	7086	33837
5195	7087	33833
5196	7088	33831
5197	7090	33829
5198	7091	33827
5199	7092	33824
5200	7093	33821
5201	7094	33817
5202	7095	33815
5203	7096	33813
5204	7097	33811
5205	7098	33808
5206	7099	33806
5207	7100	33803
5208	7101	33799
5209	7102	33795
5210	7103	33792
5211	7104	33789
5212	7105	33786
5213	7106	33783
5214	7107	33779
5215	7108	33777
5216	7109	33774
5217	7110	33770
5218	7111	33768
5219	7112	33765
5220	7114	33765
5221	7115	33762
5222	7116	33759
5223	7117	33756
5224	7118	33752
5225	7119	33749
5226	7120	33746
5227	7121	33743
5228	7122	33741
5229	7123	33739
5230	7124	33735
5231	7125	33732
5232	7126	33729
5233	7127	33727
5234	7129	33726
5235	7130	33724
5236	7131	33722
5237	7132	33720
5238	7134	33717
5239	7135	33715
5240	7136	33713
5241	7137	33710
5242	7138	33707
5243	7139	33705
5244	7140	33702
5245	7142	33700
5246	7143	33698
5247	7144	33696
5248	7145	33693
5249	7146	33690
5250	7147	33687
5251	7148	33683
5252	7149	33679
5253	7150	33676
5254	7150	33672
5255	7151	33668
5256	7152	33664
5257	7153	33660
5258	7154	33656
5259	7154	33652
5260	7155	33648
5261	7156	33645
5262	7157	33643
5263	7158	33640
5264	7159	33635
5265	7160	33631
5266	7161	33627
5267	7161	33623
5268	7162	33619
5269	7163	33617
5270	7164	33613
5271	7165	33610
5272	7166	33606
5273	7167	33603
5274	7168	33600
5275	7169	33597
5276	7170	33594
5277	7171	33591
5278	7172	33589
5279	7173	33585
5280	7174	33583
5281	7176	33582
5282	7177	33579
5283	7178	33577
5284	7179	33573
5285	7180	33570
5286	7181	33566
5287	7182	33564
5288	7183	33560
5289	7184	33557
5290	7184	33553
5291	7186	33553
5292	7187	33550
5293	7188	33547
5294	7189	33543
5295	7190	33541
5296	7191	33540
5297	7192	33536
5298	7193	33533
5299	7194	33529
5300	7195	33526
5301	7196	33522
5302	7197	33518
5303	7198	33514
5304	7198	33510
5305	7199	33508
5306	7201	33505
5307	7201	33502
5308	7202	33498
5309	7203	33496
5310	7204	33493
5311	7205	33489
5312	7206	33485
5313	7207	33481
5314	7208	33478
5315	7209	33474
5316	7210	33470
5317	7210	33467
5318	7211	33463
5319	7212	33459
5320	7213	33455
5321	7213	33450
5322	7214	33447
5323	7216	33445
5324	7216	33442
5325	7217	33438
5326	7218	33434
5327	7219	33430
5328	7220	33426
5329	7221	33422
5330	7221	33418
5331	7222	33414
5332	7223	33410
5333	7224	33406
5334	7224	33402
5335	7225	33399
5336	7226	33395
5337	7227	33391
5338	7228	33388
5339	7229	33384
5340	7230	33382
5341	7231	33378
5342	7232	33375
5343	7233	33371
5344	7233	33367
5345	7234	33364
5346	7235	33360
5347	7236	33356
5348	7237	33353
5349	7238	33349
5350	7238	33345
5351	7239	33341
5352	7240	33337
5353	7241	33333
5354	7242	33329
5355	7242	33326
5356	7243	33322
5357	7244	33319
5358	7245	33315
5359	7246	33311
5360	7247	33307
5361	7247	33302
5362	7248	33299
5363	7249	33294
5364	7250	33290
5365	7250	33287
5366	7251	33283
5367	7252	33279
5368	7253	33276
5369	7254	33271
5370	7254	33267
5371	7255	33263
5372	7256	33259
5373	7257	33256
5374	7258	33254
5375	7259	33250
5376	7260	33246
5377	7260	33242
5378	7261	33238
5379	7262	33234
5380	7263	33230
5381	7264	33226
5382	7264	33222
5383	7265	33218
5384	7266	33214
5385	7267	33210
5386	7267	33206
5387	7268	33203
5388	7269	33198
5389	7270	33195
5390	7271	33192
5391	7272	33188
5392	7273	33186
5393	7274	33182
5394	7274	33178
5395	7275	33174
5396	7276	33170
5397	7277	33166
5398	7278	33163
5399	7278	33159
5400	7279	33155
5401	7280	33151
5402	7281	33146
5403	7281	33142
5404	7282	33138
5405	7283	33134
5406	7284	33132
5407	7285	33128
5408	7286	33126
5409	7287	33124
5410	7288	33120
5411	7289	33117
5412	7290	33113
5413	7291	33109
5414	7291	33105
5415	7292	33101
5416	7293	33097
5417	7294	33093
5418	7295	33090
5419	7295	33086
5420	7296	33083
5421	7297	33079
5422	7298	33076
5423	7299	33075
5424	7300	33072
5425	7301	33069
5426	7302	33066
5427	7303	33063
5428	7304	33059
5429	7305	33055
5430	7306	33052
5431	7307	33048
5432	7307	33044
5433	7308	33040
5434	7309	33036
5435	7310	33033
5436	7310	33028
5437	7311	33026
5438	7312	33023
5439	7313	33019
5440	7314	33016
5441	7315	33013
5442	7316	33010
5443	7317	33006
5444	7318	33002
5445	7319	32999
5446	7319	32995
5447	7320	32992
5448	7321	32989
5449	7322	32985
5450	7323	32983
5451	7324	32979
5452	7325	32975
5453	7326	32972
5454	7327	32969
5455	7328	32965
5456	7328	32961
5457	7329	32958
5458	7330	32955
5459	7331	32952
5460	7332	32948
5461	7333	32944
5462	7334	32941
5463	7334	32936
5464	7335	32933
5465	7336	32929
5466	7337	32925
5467	7338	32922
5468	7339	32919
5469	7339	32915
5470	7340	32912
5471	7341	32909
5472	7342	32905
5473	7343	32902
5474	7344	32898
5475	7345	32896
5476	7346	32892
5477	7347	32889
5478	7348	32885
5479	7348	32881
5480	7349	32879
5481	7350	32876
5482	7351	32872
5483	7352	32869
5484	7353	32865
5485	7354	32861
5486	7355	32858
5487	7356	32855
5488	7356	32852
5489	7357	32848
5490	7358	32845
5491	7359	32842
5492	7360	32839
5493	7361	32836
5494	7362	32833
5495	7363	32830
5496	7364	32827
5497	7365	32824
5498	7366	32820
5499	7367	32817
5500	7368	32814
5501	7369	32811
5502	7370	32808
5503	7371	32805
5504	7371	32801
5505	7373	32800
5506	7374	32797
5507	7375	32794
5508	7376	32791
5509	7376	32787
5510	7377	32783
5511	7378	32780
5512	7379	32776
5513	7380	32773
5514	7380	32769
5515	7381	32766
5516	7382	32763
5517	7383	32759
5518	7384	32757
5519	7385	32753
5520	7386	32749
5521	7387	32745
5522	7388	32742
5523	7389	32740
5524	7390	32736
5525	7390	32733
5526	7391	32730
5527	7392	32726
5528	7393	32722
5529	7394	32718
5530	7394	32714
5531	7396	32713
5532	7396	32709
5533	7397	32705
5534	7398	32701
5535	7399	32698
5536	7400	32694
5537	7400	32690
5538	7401	32687
5539	7402	32684
5540	7403	32681
5541	7404	32677
5542	7405	32673
5543	7406	32669
5544	7407	32669
5545	7408	32666
5546	7409	32663
5547	7410	32659
5548	7410	32655
5549	7411	32651
5550	7412	32647
5551	7413	32643
5552	7414	32640
5553	7414	32636
5554	7415	32632
5555	7416	32629
5556	7417	32627
5557	7418	32624
5558	7419	32620
5559	7420	32617
5560	7421	32613
5561	7421	32609
5562	7422	32605
5563	7423	32602
5564	7424	32598
5565	7425	32595
5566	7426	32592
5567	7426	32588
5568	7427	32584
5569	7428	32581
5570	7429	32577
5571	7430	32573
5572	7431	32571
5573	7432	32568
5574	7432	32564
5575	7433	32562
5576	7434	32558
5577	7435	32554
5578	7436	32550
5579	7437	32547
5580	7437	32543
5581	7438	32540
5582	7439	32536
5583	7440	32532
5584	7441	32529
5585	7442	32526
5586	7443	32523
5587	7443	32519
5588	7445	32517
5589	7445	32514
5590	7446	32511
5591	7447	32509
5592	7448	32506
5593	7450	32503
5594	7451	32502
5595	7452	32500
5596	7453	32498
5597	7454	32496
5598	7456	32494
5599	7457	32491
5600	7458	32490
5601	7459	32488
5602	7462	32493
5603	7463	32491
5604	7464	32490
5605	7466	32488
5606	7467	32486
5607	7468	32484
5608	7469	32482
5609	7470	32479
5610	7472	32478
5611	7473	32476
5612	7474	32474
5613	7475	32472
5614	7476	32471
5615	7478	32471
5616	7480	32470
5617	7481	32468
5618	7482	32466
5619	7483	32464
5620	7484	32462
5621	7486	32462
5622	7487	32459
5623	7489	32459
5624	7491	32461
5625	7492	32459
5626	7493	32456
5627	7494	32454
5628	7495	32451
5629	7496	32450
5630	7497	32448
5631	7498	32445
5632	7499	32442
5633	7500	32439
5634	7502	32437
5635	7503	32435
5636	7505	32437
5637	7506	32435
5638	7507	32432
5639	7508	32429
5640	7509	32426
5641	7510	32423
5642	7511	32420
5643	7513	32424
5644	7514	32422
5645	7517	32426
5646	7518	32424
5647	7520	32425
5648	7521	32424
5649	7523	32422
5650	7524	32420
5651	7525	32419
5652	7526	32417
5653	7527	32415
5654	7529	32413
5655	7530	32411
5656	7531	32408
5657	7532	32406
5658	7533	32404
5659	7535	32403
5660	7535	32400
5661	7536	32396
5662	7537	32393
5663	7538	32391
5664	7539	32389
5665	7540	32386
5666	7541	32383
5667	7542	32379
5668	7543	32376
5669	7544	32374
5670	7545	32371
5671	7546	32368
5672	7547	32366
5673	7549	32366
5674	7550	32365
5675	7551	32363
5676	7553	32360
5677	7554	32358
5678	7555	32355
5679	7556	32352
5680	7557	32350
5681	7558	32347
5682	7559	32346
5683	7560	32343
5684	7561	32341
5685	7562	32339
5686	7564	32338
5687	7565	32335
5688	7566	32332
5689	7567	32330
5690	7568	32328
5691	7569	32326
5692	7570	32322
5693	7571	32321
5694	7572	32318
5695	7573	32315
5696	7574	32314
5697	7576	32312
5698	7577	32310
5699	7578	32309
5700	7579	32306
5701	7580	32302
5702	7581	32299
5703	7582	32297
5704	7583	32294
5705	7584	32291
5706	7585	32287
5707	7586	32284
5708	7586	32281
5709	7587	32277
5710	7588	32274
5711	7589	32271
5712	7590	32267
5713	7591	32265
5714	7592	32263
5715	7593	32260
5716	7594	32257
5717	7595	32254
5718	7596	32250
5719	7596	32247
5720	7598	32245
5721	7599	32242
5722	7599	32239
5723	7600	32236
5724	7601	32232
5725	7602	32229
5726	7603	32226
5727	7604	32223
5728	7605	32220
5729	7606	32217
5730	7607	32215
5731	7608	32213
5732	7609	32210
5733	7610	32206
5734	7611	32204
5735	7612	32202
5736	7613	32199
5737	7614	32195
5738	7615	32191
5739	7615	32188
5740	7616	32185
5741	7617	32182
5742	7618	32179
5743	7619	32175
5744	7620	32172
5745	7621	32169
5746	7622	32166
5747	7623	32163
5748	7624	32160
5749	7624	32156
5750	7626	32157
5751	7627	32153
5752	7628	32150
5753	7628	32146
5754	7629	32142
5755	7630	32139
5756	7631	32135
5757	7632	32132
5758	7632	32128
5759	7633	32125
5760	7634	32121
5761	7635	32120
5762	7636	32118
5763	7637	32115
5764	7638	32112
5765	7639	32109
5766	7640	32105
5767	7641	32102
5768	7642	32098
5769	7643	32096
5770	7644	32093
5771	7645	32090
5772	7645	32086
5773	7646	32083
5774	7647	32079
5775	7648	32076
5776	7649	32073
5777	7650	32069
5778	7651	32068
5779	7652	32065
5780	7653	32062
5781	7654	32060
5782	7655	32056
5783	7655	32053
5784	7656	32049
5785	7657	32046
5786	7658	32042
5787	7659	32040
5788	7660	32037
5789	7661	32033
5790	7661	32030
5791	7662	32026
5792	7663	32023
5793	7664	32020
5794	7665	32019
5795	7667	32017
5796	7667	32014
5797	7668	32011
5798	7669	32008
5799	7670	32004
5800	7671	32001
5801	7672	31998
